NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_63	SRD5A3	steroid 5 alpha-reductase 3 [Source:HGNC Symbol;Acc:HGNC:25812]	4800	2.4221940293500666E-6	0.75577575	No	
row_64	ANKZF1	ankyrin repeat and zinc finger peptidyl tRNA hydrolase 1 [Source:HGNC Symbol;Acc:HGNC:25527]	5358	1.8809653283824446E-6	0.7274095	No	
row_65	ME1	malic enzyme 1 [Source:HGNC Symbol;Acc:HGNC:6983]	5409	1.8436347772876616E-6	0.7248722	No	
row_66	FBP2	fructose-bisphosphatase 2 [Source:HGNC Symbol;Acc:HGNC:3607]	5551	1.7413069599570008E-6	0.7176983	No	
row_67	CTH	cystathionine gamma-lyase [Source:HGNC Symbol;Acc:HGNC:2501]	5589	1.7055172065738589E-6	0.71582246	No	
row_68	CHPF	chondroitin polymerizing factor [Source:HGNC Symbol;Acc:HGNC:24291]	5645	1.6575730796830612E-6	0.71302944	No	
row_69	ABCB6	ATP binding cassette subfamily B member 6 (Langereis blood group) [Source:HGNC Symbol;Acc:HGNC:47]	5755	1.5773097175042494E-6	0.7074849	No	
row_70	PKP2	plakophilin 2 [Source:HGNC Symbol;Acc:HGNC:9024]	5868	1.485484517615987E-6	0.70178705	No	
row_71	CXCR4	C-X-C motif chemokine receptor 4 [Source:HGNC Symbol;Acc:HGNC:2561]	5919	1.447227759854286E-6	0.69924754	No	
row_72	VCAN	versican [Source:HGNC Symbol;Acc:HGNC:2464]	5933	1.4371889847097918E-6	0.698593	No	
row_73	STC1	stanniocalcin 1 [Source:HGNC Symbol;Acc:HGNC:11373]	5934	1.4366471532412106E-6	0.6986007	No	
row_74	EFNA3	ephrin A3 [Source:HGNC Symbol;Acc:HGNC:3223]	6049	1.360242890768859E-6	0.6928003	No	
row_75	CENPA	centromere protein A [Source:HGNC Symbol;Acc:HGNC:1851]	6092	1.3307093240655377E-6	0.69066775	No	
row_76	PAXIP1	PAX interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:8624]	6135	1.3052344911557157E-6	0.6885351	No	
row_77	XYLT2	xylosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:15517]	6150	1.2941997056259424E-6	0.68782884	No	
row_78	SAP30	Sin3A associated protein 30 [Source:HGNC Symbol;Acc:HGNC:10532]	6167	1.284786321775755E-6	0.6870206	No	
row_79	DLD	dihydrolipoamide dehydrogenase [Source:HGNC Symbol;Acc:HGNC:2898]	6248	1.2415961236911244E-6	0.6829517	No	
row_80	B3GNT3	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:13528]	6264	1.2335227665971615E-6	0.6821942	No	
row_81	SDC3	syndecan 3 [Source:HGNC Symbol;Acc:HGNC:10660]	6281	1.2263246844668174E-6	0.68138564	No	
row_82	B4GALT4	beta-1,4-galactosyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:927]	6336	1.19508490570297E-6	0.678641	No	
row_83	DPYSL4	dihydropyrimidinase like 4 [Source:HGNC Symbol;Acc:HGNC:3016]	6341	1.1923729061891208E-6	0.6784437	No	
row_84	SOX9	SRY-box transcription factor 9 [Source:HGNC Symbol;Acc:HGNC:11204]	6376	1.166534957519616E-6	0.67671776	No	
row_85	AK3	adenylate kinase 3 [Source:HGNC Symbol;Acc:HGNC:17376]	6485	1.1092040494986577E-6	0.6712217	No	
row_86	CAPN5	calpain 5 [Source:HGNC Symbol;Acc:HGNC:1482]	6491	1.1064566933782771E-6	0.6709729	No	
row_87	EXT1	exostosin glycosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:3512]	6574	1.0581308060864103E-6	0.6668011	No	
row_88	KIF20A	kinesin family member 20A [Source:HGNC Symbol;Acc:HGNC:9787]	7242	7.435066322614148E-7	0.6328248	No	
row_89	TPI1	triosephosphate isomerase 1 [Source:HGNC Symbol;Acc:HGNC:12009]	7472	6.595514037144312E-7	0.6211619	No	
row_90	MIF	macrophage migration inhibitory factor [Source:HGNC Symbol;Acc:HGNC:7097]	7527	6.369584752974333E-7	0.6184143	No	
row_91	KDELR3	KDEL endoplasmic reticulum protein retention receptor 3 [Source:HGNC Symbol;Acc:HGNC:6306]	7669	5.882483833374863E-7	0.6112342	No	
row_92	GLCE	glucuronic acid epimerase [Source:HGNC Symbol;Acc:HGNC:17855]	7866	5.235332309894147E-7	0.6012518	No	
row_93	CLDN9	claudin 9 [Source:HGNC Symbol;Acc:HGNC:2051]	7899	5.152944027031481E-7	0.59962434	No	
row_94	HMMR	hyaluronan mediated motility receptor [Source:HGNC Symbol;Acc:HGNC:5012]	7950	5.024485290050507E-7	0.59707975	No	
row_95	HAX1	HCLS1 associated protein X-1 [Source:HGNC Symbol;Acc:HGNC:16915]	8063	4.6953928745097073E-7	0.5913765	No	
row_96	GPR87	G protein-coupled receptor 87 [Source:HGNC Symbol;Acc:HGNC:4538]	8223	4.2262948340976436E-7	0.5832785	No	
row_97	HDLBP	high density lipoprotein binding protein [Source:HGNC Symbol;Acc:HGNC:4857]	8443	3.6148739468444546E-7	0.57212347	No	
row_98	PFKFB1	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1 [Source:HGNC Symbol;Acc:HGNC:8872]	8664	3.0827101227259845E-7	0.5609172	No	
row_99	GYS2	glycogen synthase 2 [Source:HGNC Symbol;Acc:HGNC:4707]	8715	2.9766829356958624E-7	0.55837154	No	
row_100	ALDOB	aldolase, fructose-bisphosphate B [Source:HGNC Symbol;Acc:HGNC:417]	9004	2.3585350561461382E-7	0.54370064	No	
row_101	LDHC	lactate dehydrogenase C [Source:HGNC Symbol;Acc:HGNC:6544]	9131	2.0675803114045266E-7	0.5372827	No	
row_102	GPC3	glypican 3 [Source:HGNC Symbol;Acc:HGNC:4451]	9498	1.3949066612894967E-7	0.51863754	No	
row_103	NSDHL	NAD(P) dependent steroid dehydrogenase-like [Source:HGNC Symbol;Acc:HGNC:13398]	9499	1.394818127664621E-7	0.5186383	No	
row_104	LCT	lactase [Source:HGNC Symbol;Acc:HGNC:6530]	9665	1.119852868214366E-7	0.510233	No	
row_105	NDST3	N-deacetylase and N-sulfotransferase 3 [Source:HGNC Symbol;Acc:HGNC:7682]	9980	4.77031960599561E-8	0.4942365	No	
row_106	STC2	stanniocalcin 2 [Source:HGNC Symbol;Acc:HGNC:11374]	10326	-1.140231109530987E-8	0.47666052	No	
row_107	IGFBP3	insulin like growth factor binding protein 3 [Source:HGNC Symbol;Acc:HGNC:5472]	10566	-5.959737947591748E-8	0.464485	No	
row_108	DSC2	desmocollin 2 [Source:HGNC Symbol;Acc:HGNC:3036]	10992	-1.4495907407763298E-7	0.44283414	No	
row_109	GALE	UDP-galactose-4-epimerase [Source:HGNC Symbol;Acc:HGNC:4116]	11063	-1.5754569915316097E-7	0.43926883	No	
row_110	MXI1	MAX interactor 1, dimerization protein [Source:HGNC Symbol;Acc:HGNC:7534]	11437	-2.437766681850917E-7	0.42026764	No	
row_111	GYS1	glycogen synthase 1 [Source:HGNC Symbol;Acc:HGNC:4706]	11445	-2.45974860035858E-7	0.41991234	No	
row_112	AURKA	aurora kinase A [Source:HGNC Symbol;Acc:HGNC:11393]	11487	-2.567896899563493E-7	0.41782498	No	
row_113	BPNT1	3'(2'), 5'-bisphosphate nucleotidase 1 [Source:HGNC Symbol;Acc:HGNC:1096]	11765	-3.25472825579709E-7	0.40371495	No	
row_114	PHKA2	phosphorylase kinase regulatory subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:8926]	11821	-3.408227939871722E-7	0.40091482	No	
row_115	ANG	angiogenin [Source:HGNC Symbol;Acc:HGNC:483]	12050	-4.0576713900009054E-7	0.38930154	No	
row_116	SPAG4	sperm associated antigen 4 [Source:HGNC Symbol;Acc:HGNC:11214]	12178	-4.477259665236488E-7	0.38283393	No	
row_117	CDK1	cyclin dependent kinase 1 [Source:HGNC Symbol;Acc:HGNC:1722]	12352	-5.026254825679644E-7	0.37402314	No	
row_118	GAL3ST1	galactose-3-O-sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:24240]	12515	-5.593479386334366E-7	0.36577305	No	
row_119	RPE	ribulose-5-phosphate-3-epimerase [Source:HGNC Symbol;Acc:HGNC:10293]	12684	-6.220030286385736E-7	0.3572176	No	
row_120	HS6ST2	heparan sulfate 6-O-sulfotransferase 2 [Source:HGNC Symbol;Acc:HGNC:19133]	12947	-7.209511636574462E-7	0.3438739	No	
row_121	B3GAT1	beta-1,3-glucuronyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:921]	13064	-7.752260557936097E-7	0.33796844	No	
row_122	ALDOA	aldolase, fructose-bisphosphate A [Source:HGNC Symbol;Acc:HGNC:414]	13073	-7.793071290507214E-7	0.33756506	No	
row_123	SDHC	succinate dehydrogenase complex subunit C [Source:HGNC Symbol;Acc:HGNC:10682]	13125	-8.078479254436388E-7	0.33497122	No	
row_124	GAPDHS	glyceraldehyde-3-phosphate dehydrogenase, spermatogenic [Source:HGNC Symbol;Acc:HGNC:24864]	13506	-1.0129479051101953E-6	0.31561756	No	
row_125	DEPDC1	DEP domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22949]	13620	-1.0720492582549923E-6	0.30986652	No	
row_126	PPFIA4	PTPRF interacting protein alpha 4 [Source:HGNC Symbol;Acc:HGNC:9248]	13621	-1.0726781738412683E-6	0.3098723	No	
row_127	GOT1	glutamic-oxaloacetic transaminase 1 [Source:HGNC Symbol;Acc:HGNC:4432]	13702	-1.111045321522397E-6	0.30580267	No	
row_128	CHST6	carbohydrate sulfotransferase 6 [Source:HGNC Symbol;Acc:HGNC:6938]	13705	-1.111883307203243E-6	0.30570677	No	
row_129	ARTN	artemin [Source:HGNC Symbol;Acc:HGNC:727]	13777	-1.1629809932856006E-6	0.30209592	No	
row_130	ENO2	enolase 2 [Source:HGNC Symbol;Acc:HGNC:3353]	13838	-1.1924888667635969E-6	0.29904562	No	
row_131	SLC37A4	solute carrier family 37 member 4 [Source:HGNC Symbol;Acc:HGNC:4061]	13982	-1.281819436371734E-6	0.2917674	No	
row_132	BIK	BCL2 interacting killer [Source:HGNC Symbol;Acc:HGNC:1051]	14063	-1.3391253332883934E-6	0.28769898	No	
row_133	B3GAT3	beta-1,3-glucuronyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:923]	14224	-1.453916183891124E-6	0.2795556	No	
row_134	ISG20	interferon stimulated exonuclease gene 20 [Source:HGNC Symbol;Acc:HGNC:6130]	14271	-1.4868024891256937E-6	0.2772201	No	
row_135	CHST1	carbohydrate sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:1969]	14301	-1.508696072960447E-6	0.27575082	No	
row_136	SLC16A3	solute carrier family 16 member 3 [Source:HGNC Symbol;Acc:HGNC:10924]	14717	-1.8806568959917058E-6	0.25461873	No	
row_137	PFKP	phosphofructokinase, platelet [Source:HGNC Symbol;Acc:HGNC:8878]	14854	-2.0124375623709057E-6	0.24770103	No	
row_138	DCN	decorin [Source:HGNC Symbol;Acc:HGNC:2705]	14996	-2.1402670427050907E-6	0.2405293	No	
row_139	ADORA2B	adenosine A2b receptor [Source:HGNC Symbol;Acc:HGNC:264]	15029	-2.16483886106289E-6	0.23891069	No	
row_140	TPST1	tyrosylprotein sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:12020]	15122	-2.269589003844885E-6	0.23423596	No	
row_141	MET	MET proto-oncogene, receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:7029]	15381	-2.588785264379112E-6	0.22110605	No	
row_142	CITED2	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2 [Source:HGNC Symbol;Acc:HGNC:1987]	15603	-2.8725382890115725E-6	0.20986265	No	
row_143	MDH2	malate dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:6971]	15649	-2.943647814390715E-6	0.20758595	No	
row_144	EGFR	epidermal growth factor receptor [Source:HGNC Symbol;Acc:HGNC:3236]	15802	-3.1392876280733617E-6	0.19985919	No	
row_145	CHST12	carbohydrate sulfotransferase 12 [Source:HGNC Symbol;Acc:HGNC:17423]	15853	-3.2302602903655497E-6	0.1973293	No	
row_146	PMM2	phosphomannomutase 2 [Source:HGNC Symbol;Acc:HGNC:9115]	16032	-3.4997606235265266E-6	0.1882799	No	
row_147	CYB5A	cytochrome b5 type A [Source:HGNC Symbol;Acc:HGNC:2570]	16038	-3.5053510600846494E-6	0.18804403	No	
row_148	GALK1	galactokinase 1 [Source:HGNC Symbol;Acc:HGNC:4118]	16086	-3.5709147141460562E-6	0.18566881	No	
row_149	EGLN3	egl-9 family hypoxia inducible factor 3 [Source:HGNC Symbol;Acc:HGNC:14661]	16106	-3.6077763070352376E-6	0.18472025	No	
row_150	ARPP19	cAMP regulated phosphoprotein 19 [Source:HGNC Symbol;Acc:HGNC:16967]	16183	-3.7189206523180474E-6	0.18086843	No	
row_151	CLN6	CLN6 transmembrane ER protein [Source:HGNC Symbol;Acc:HGNC:2077]	16349	-3.987929630966391E-6	0.17248394	No	
row_152	PGLS	6-phosphogluconolactonase [Source:HGNC Symbol;Acc:HGNC:8903]	16355	-4.002813966508256E-6	0.17225073	No	
row_153	CD44	CD44 molecule (Indian blood group) [Source:HGNC Symbol;Acc:HGNC:1681]	16559	-4.3422114686109126E-6	0.16193224	No	
row_154	G6PD	glucose-6-phosphate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4057]	16594	-4.406037078297231E-6	0.1602238	No	
row_155	GLRX	glutaredoxin [Source:HGNC Symbol;Acc:HGNC:4330]	16688	-4.5793067329213955E-6	0.15551053	No	
row_156	UGP2	UDP-glucose pyrophosphorylase 2 [Source:HGNC Symbol;Acc:HGNC:12527]	16930	-5.012746441934723E-6	0.14325973	No	
row_157	ALG1	ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:18294]	16995	-5.150286597199738E-6	0.14002694	No	
row_158	CHST2	carbohydrate sulfotransferase 2 [Source:HGNC Symbol;Acc:HGNC:1970]	17148	-5.4511160669790115E-6	0.13231261	No	
row_159	CACNA1H	calcium voltage-gated channel subunit alpha1 H [Source:HGNC Symbol;Acc:HGNC:1395]	17507	-6.311660399660468E-6	0.11410822	No	
row_160	TALDO1	transaldolase 1 [Source:HGNC Symbol;Acc:HGNC:11559]	17584	-6.504429165943293E-6	0.11027137	No	
row_161	LDHA	lactate dehydrogenase A [Source:HGNC Symbol;Acc:HGNC:6535]	17638	-6.664574357273523E-6	0.10760712	No	
row_162	POLR3K	RNA polymerase III subunit K [Source:HGNC Symbol;Acc:HGNC:14121]	17769	-7.0406067607109435E-6	0.10102212	No	
row_163	IER3	immediate early response 3 [Source:HGNC Symbol;Acc:HGNC:5392]	17856	-7.319870746869128E-6	0.0966802	No	
row_164	ELF3	E74 like ETS transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:3318]	17871	-7.369807008217322E-6	0.0960066	No	
row_165	STMN1	stathmin 1 [Source:HGNC Symbol;Acc:HGNC:6510]	17877	-7.389584425254725E-6	0.09579161	No	
row_166	PYGB	glycogen phosphorylase B [Source:HGNC Symbol;Acc:HGNC:9723]	17929	-7.5452730925462674E-6	0.09323398	No	
row_167	COL5A1	collagen type V alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2209]	17939	-7.581091722386191E-6	0.09281623	No	
row_168	SOD1	superoxide dismutase 1 [Source:HGNC Symbol;Acc:HGNC:11179]	17956	-7.639229806954972E-6	0.092042185	No	
row_169	GOT2	glutamic-oxaloacetic transaminase 2 [Source:HGNC Symbol;Acc:HGNC:4433]	18001	-7.815674507583026E-6	0.089842625	No	
row_170	PRPS1	phosphoribosyl pyrophosphate synthetase 1 [Source:HGNC Symbol;Acc:HGNC:9462]	18030	-7.893680049164686E-6	0.088458605	No	
row_171	B3GALT6	beta-1,3-galactosyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:17978]	18150	-8.289140168926679E-6	0.08244072	No	
row_172	PGK1	phosphoglycerate kinase 1 [Source:HGNC Symbol;Acc:HGNC:8896]	18151	-8.290244295494631E-6	0.082485296	No	
row_173	FUT8	fucosyltransferase 8 [Source:HGNC Symbol;Acc:HGNC:4019]	18171	-8.363783308595885E-6	0.0815623	No	
row_174	PLOD1	procollagen-lysine,2-oxoglutarate 5-dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:9081]	18227	-8.620972039352637E-6	0.07880668	No	
row_175	PPIA	peptidylprolyl isomerase A [Source:HGNC Symbol;Acc:HGNC:9253]	18252	-8.747579158807639E-6	0.077631034	No	
row_176	MED24	mediator complex subunit 24 [Source:HGNC Symbol;Acc:HGNC:22963]	18296	-8.909220014174934E-6	0.0754883	No	
row_177	PPP2CB	protein phosphatase 2 catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:9300]	18345	-9.119255082623567E-6	0.07309197	No	
row_178	SLC25A13	solute carrier family 25 member 13 [Source:HGNC Symbol;Acc:HGNC:10983]	18487	-9.81939047051128E-6	0.06596152	No	
row_179	TPBG	trophoblast glycoprotein [Source:HGNC Symbol;Acc:HGNC:12004]	18743	-1.1254569471930154E-5	0.053031046	No	
row_180	PC	pyruvate carboxylase [Source:HGNC Symbol;Acc:HGNC:8636]	18760	-1.1378458111721557E-5	0.052277103	No	
row_181	GFUS	GDP-L-fucose synthase [Source:HGNC Symbol;Acc:HGNC:12390]	18774	-1.1428880497987848E-5	0.05167627	No	
row_182	PSMC4	proteasome 26S subunit, ATPase 4 [Source:HGNC Symbol;Acc:HGNC:9551]	18888	-1.2063010217389092E-5	0.04598434	No	
row_183	ENO1	enolase 1 [Source:HGNC Symbol;Acc:HGNC:3350]	18891	-1.2077399333065841E-5	0.045947388	No	
row_184	AGRN	agrin [Source:HGNC Symbol;Acc:HGNC:329]	18943	-1.2481766134442296E-5	0.0434163	No	
row_185	ECD	ecdysoneless cell cycle regulator [Source:HGNC Symbol;Acc:HGNC:17029]	19030	-1.3119421964802314E-5	0.039105568	No	
row_186	FKBP4	FKBP prolyl isomerase 4 [Source:HGNC Symbol;Acc:HGNC:3720]	19089	-1.3577512618212495E-5	0.036223758	No	
row_187	QSOX1	quiescin sulfhydryl oxidase 1 [Source:HGNC Symbol;Acc:HGNC:9756]	19105	-1.3724345990340225E-5	0.035533372	No	
