NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_43	EBI3	Epstein-Barr virus induced 3 [Source:HGNC Symbol;Acc:HGNC:3129]	11542	-2.679514636838576E-7	-0.0029154983	No	
row_44	IL2RA	interleukin 2 receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:6008]	11925	-3.716984338097973E-7	-0.021275233	No	
row_45	CXCL11	C-X-C motif chemokine ligand 11 [Source:HGNC Symbol;Acc:HGNC:10638]	12128	-4.323858320276486E-7	-0.030356355	No	
row_46	INHBE	inhibin subunit beta E [Source:HGNC Symbol;Acc:HGNC:24029]	12161	-4.415293517467944E-7	-0.030802505	No	
row_47	IL9R	interleukin 9 receptor [Source:HGNC Symbol;Acc:HGNC:6030]	12205	-4.60244422129108E-7	-0.03175602	No	
row_48	TLR2	toll like receptor 2 [Source:HGNC Symbol;Acc:HGNC:11848]	12330	-4.979984851161134E-7	-0.036711816	No	
row_49	MAP3K8	mitogen-activated protein kinase kinase kinase 8 [Source:HGNC Symbol;Acc:HGNC:6860]	12408	-5.193090260036115E-7	-0.039230324	No	
row_50	LTB	lymphotoxin beta [Source:HGNC Symbol;Acc:HGNC:6711]	12956	-7.254740239659441E-7	-0.06500624	No	
row_51	IFNGR2	interferon gamma receptor 2 [Source:HGNC Symbol;Acc:HGNC:5440]	12992	-7.396592422992398E-7	-0.06481117	No	
row_52	MYD88	MYD88 innate immune signal transduction adaptor [Source:HGNC Symbol;Acc:HGNC:7562]	13076	-7.801110655236698E-7	-0.06693973	No	
row_53	CSF2RB	colony stimulating factor 2 receptor subunit beta [Source:HGNC Symbol;Acc:HGNC:2436]	13115	-8.021642656785843E-7	-0.06673032	No	
row_54	IL18R1	interleukin 18 receptor 1 [Source:HGNC Symbol;Acc:HGNC:5988]	13156	-8.257430863523041E-7	-0.066559486	No	
row_55	CRLF2	cytokine receptor like factor 2 [Source:HGNC Symbol;Acc:HGNC:14281]	13277	-8.891535117072635E-7	-0.07027202	No	
row_56	CXCL10	C-X-C motif chemokine ligand 10 [Source:HGNC Symbol;Acc:HGNC:10637]	14018	-1.3066124893157394E-6	-0.10427745	No	
row_57	CXCL1	C-X-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:4602]	14168	-1.4109645007920335E-6	-0.10807059	No	
row_58	CXCL3	C-X-C motif chemokine ligand 3 [Source:HGNC Symbol;Acc:HGNC:4604]	14618	-1.7812662918004207E-6	-0.12607381	No	
row_59	ITGA4	integrin subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:6140]	14679	-1.8371374608250335E-6	-0.1242252	No	
row_60	LTBR	lymphotoxin beta receptor [Source:HGNC Symbol;Acc:HGNC:6718]	15001	-2.1417233710963046E-6	-0.13478613	No	
row_61	CXCL9	C-X-C motif chemokine ligand 9 [Source:HGNC Symbol;Acc:HGNC:7098]	15017	-2.154664343834156E-6	-0.12981345	No	
row_62	CCR1	C-C motif chemokine receptor 1 [Source:HGNC Symbol;Acc:HGNC:1602]	15152	-2.3036711809254484E-6	-0.13047181	No	
row_63	SOCS3	suppressor of cytokine signaling 3 [Source:HGNC Symbol;Acc:HGNC:19391]	15154	-2.305181169504067E-6	-0.12438958	No	
row_64	IRF1	interferon regulatory factor 1 [Source:HGNC Symbol;Acc:HGNC:6116]	15669	-2.9692519092350267E-6	-0.1425245	No	
row_65	IL6	interleukin 6 [Source:HGNC Symbol;Acc:HGNC:6018]	15772	-3.110711077169981E-6	-0.13941492	No	
row_66	TNFRSF1B	TNF receptor superfamily member 1B [Source:HGNC Symbol;Acc:HGNC:11917]	15917	-3.318504468552419E-6	-0.13787983	No	
row_67	TNFRSF21	TNF receptor superfamily member 21 [Source:HGNC Symbol;Acc:HGNC:13469]	16126	-3.6389121760294074E-6	-0.13873398	No	
row_68	A2M	alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]	16322	-3.948098765249597E-6	-0.13810708	No	
row_69	CD44	CD44 molecule (Indian blood group) [Source:HGNC Symbol;Acc:HGNC:1681]	16559	-4.3422114686109126E-6	-0.13850833	No	
row_70	IL17RA	interleukin 17 receptor A [Source:HGNC Symbol;Acc:HGNC:5985]	16630	-4.476060439628782E-6	-0.13014545	No	
row_71	IL1B	interleukin 1 beta [Source:HGNC Symbol;Acc:HGNC:5992]	16643	-4.502438969211653E-6	-0.118774615	No	
row_72	PIK3R5	phosphoinositide-3-kinase regulatory subunit 5 [Source:HGNC Symbol;Acc:HGNC:30035]	17690	-6.8001113504578825E-6	-0.15366389	No	
row_73	OSMR	oncostatin M receptor [Source:HGNC Symbol;Acc:HGNC:8507]	18413	-9.45429019338917E-6	-0.16508089	No	
row_74	CBL	Cbl proto-oncogene [Source:HGNC Symbol;Acc:HGNC:1541]	18807	-1.1569873095140792E-5	-0.15420532	No	
row_75	STAT3	signal transducer and activator of transcription 3 [Source:HGNC Symbol;Acc:HGNC:11364]	18823	-1.1645720405795146E-5	-0.12398192	No	
row_76	GRB2	growth factor receptor bound protein 2 [Source:HGNC Symbol;Acc:HGNC:4566]	18910	-1.2175491065136157E-5	-0.09594529	No	
row_77	TNFRSF1A	TNF receptor superfamily member 1A [Source:HGNC Symbol;Acc:HGNC:11916]	19210	-1.4766776075703092E-5	-0.07180324	No	
row_78	TNFRSF12A	TNF receptor superfamily member 12A [Source:HGNC Symbol;Acc:HGNC:18152]	19398	-1.7286321963183582E-5	-0.03528511	No	
row_79	TGFB1	transforming growth factor beta 1 [Source:HGNC Symbol;Acc:HGNC:11766]	19588	-2.1315880076144822E-5	0.011852261	No	
